So far i haven't heard that shes come back here (Arkansas)?	So far I have not heard that she returned to Arkansas.	I have not heard that she came back here to Arkansas.	Thus far, I have not heard that she returns here to Arkansas?	So far I have not heard that she is come back to Arkansas?
he benn traveling all over the world and he became a aduld with alots of postcards	He has been travelling the world and became an adult with many postcards.	He has been traveling the world and became an adult with a lot of postcards.	He has been traveling all over the world, and he became an adult with multiple postcards.	He been traveling all over the world and he became an adult with lots of postcards.
Whats all these homies dissin' my girl?	Why are all these men being rude about my girlfriend?	What are all of these men insulting my woman?	What is all of these males insulting my female paramour?	What is with all these people insulting my girl?
Those being Rubber Soul, Revolver, Sgt.	"Those would be ""Rubber Soul,"" ""Revolver,"" and ""Sgt. Pepper's Lonely Hearts Club Band."""	"Those Beatles' songs ""Rubber Soul"", ""Revolver"", and ""Sgt. Pepper's Lonley Hearts Club Band""."	Those being Rubber Soul, Revolver, Sergeant.	Those being Rubber Soul, Revolver, Sgt.
Wow, that was a hard one.	Wow, that was a hard one.	That was an extremely hard one.	Wow, that is a difficult question.	That was a difficult one.
<3 i just love a Harry Potter, lol	I love Harry Potter.	I really love Harry Potter.	I really like Harry Potter.	I love Harry Potter.
I dunno... but I think they would be just as pathetic sounding as the Rolling Stones are now.	I do not know but I think they would be just as pathetic sounding as the Rolling Stones are now.	I do not know, but I believe that they would be as sad sounding as the Rolling Stones are now.	I am not sure, but I think that they would sound just as pathetic as the Rolling Stones are now.	I do not know, but I think they would sound as pathetic as the Rolling Stones are now.
how do u mean, let you get to you?	How do you mean, let you get to you?	"What do you mean by ""Let you get to you""?"	I am not sure what you mean.	"What do you mean by ""let you get to you?"""
me and my kids love that show!	My kids and I love that show!	My children and I love that show.	My kids and I love that show.	My kids and I love that show.
he just made me dinner :D	He made me dinner.	He cooked dinner for me.	He made me dinner, and it made me smile.	He just made dinner for me.
Hell yeah I listen to them every freakin morning!!!	I listen to them every morning.	I enjoy their music each morning.	Hell yes, I listen to them every morning.	Yes, I listen to them every morning.
the jeeney said they had 3 wishes, one for each of them.	The Genie said they have 3 wishes, one for each of them.	The genie granted them three wishes, one for each person.	The genie said they had three wishes, one for each of them.	The genie told each one they could have a wish.
Have you ever listened to Mad Season, if not you really should.	Have you ever listened to the band Mad Season? If not, you should.	I would recommend you listen to Mad Season if you have not already done so.	"Have you ever listened to ""Mad Season""? If not, you certainly should."	You should listen to Mad Season if you haven't.
ya sometimes but it funs reading thm and always remeber the +ve things forget the negatives	It is fun reading them and remember the positive things.	Yes, sometimes; however, it is enjoyable to read them and remember the positive aspects while downplaying the negative.	Yes, sometimes, but it is fun reading them and always remember the positive things and forget the negative.	It's fun reading them I try to remember the positive things and
girls feel that they have to be like celebrities or no one will like them but that's not true.	Girls feel like they have to be like celebrities or no one will like them.  That is just not true.	Females feel that they have to be celebrities or no one will like them. However, that is not true.	Young women feel that they have to be like celebrities or they will not be liked, but this is untrue.	Girls think they will only be liked if they look like celebrities, but that is just not true.
he's the gooofball in all of us	He is the goofball in all of us.	He is the funny one out of all of us.	He does not take himself too seriously.	He activates the goofy part we all have inside of us.
i don't/can't have an outgoing life.	I do not/can not have an outgoing life.	I do not have an outgoing life.	I do not and cannot have an outgoing life.	I just am not and cannot be an extrovert.
Pretty much quit in my late twenties.	I pretty much quit in my late twenties.	I quit in my late twenties.	I mostly quit during my late twenties.	I just about gave it up when I was in my late twenties.
Don't even get me started listing them.	Please don't ask me to list all of them.	Do not ask me to list everything.	You should not entice me to start listing them.	Do not even provoke me to begin listing them.
Manchurian Canidate and Mean Girls oh yeah Mona Lisa Smile	"Some of my favorite films include ""Manchurian Candidate"" and ""Mean Girls"" and ""Mona Lisa Smile."""	Some good movies are Manchurian Candidate, Mean Girls, and Mona Lisa Smile.	"""Manchurian Candidate"", ""Mean Girls"", and, of course, ""Mona Lisa Smile""."	"""Manchurian Candidate,"" ""Mean Girls, and indeed, ""Mona Lis Smile."""
He picked Sarah but rumour has it that they have already broke up.	He chose Sarah but, according to rumors, they were no longer dating.	He choose Sarash, but rumor has it they have broken up.	He chose Sarah, but rumors have been circulating that the relationship has already ended.	He picked Sarah, but it could be believed that they have already broken up.
tell you want to marriage him.	I suggest you let him know that you want to marry him.	Tell him you want to marry him.	Simply let him know that you want to marry him.	State that you desire to marry him.
GIRLFRIENDS IS ONE OF MY FAVORITE SHOWS.	"""Girlfriends"" is one of my favorite shows."	"""Girlfriends"" is one of my favorite shows."	"""Girlfriends"" are one of my favorite shows."	Girlfriends is one of my favorite shows on television.
Also, his gf is a singer!	Also, his girlfriend is a singer.	Also, his girlfriend is a singer.	Also, his girlfriend is a singer.	His girlfriend is a singer as well!
